X,Y
217,28.5128553740486
218,28.5364901393821
219,28.0377416474161
220,28.7587623672328
221,28.4112255267952
222,28.0813826580954
223,28.0181979666784
224,27.6698405754169
225,27.7294826227985
226,27.4480495015126
227,27.0573575031596
228,27.0266766465158
229,26.9903407942147
230,27.6244603740124
231,26.6107079586933
232,26.5866327402663
233,26.5050306825742
234,26.5280949475622
235,27.4258611022518
236,27.5860799764696
237,27.1197518881806
238,27.0868761269987
239,26.5089059499707
240,27.3112684723833
241,27.2416466529306
242,27.2068378996643
243,27.806910729195
244,27.9438718896873
245,27.6821337347686
246,27.7175672809166
247,28.5075477523541
248,28.5226186461292
249,28.1194501700737
250,28.1424467984731
251,27.4938753843251
252,27.2328660085329
253,26.8158194083915
254,26.6680660589433
255,26.8327953163199
256,26.6709072973403
257,26.8053396144679
258,25.8770914157391
259,25.7866384806084
260,26.2926885297099
261,26.1354056826059
262,26.950679537489
263,26.7436001632818
264,25.8809784654903
265,26.6253493164873
266,27.7265963581136
267,27.6786601956917
268,27.7129155677968
269,27.721698306913
270,27.905267233295
271,27.9571871594552
272,27.8581940944006
273,28.0819329320409
274,27.735044748608
275,27.0327934977211
276,27.5079393113617
277,27.5746459541421
278,27.5740510952257
279,27.7597617814176
280,27.3657952766654
281,26.6176672152698
282,26.7980970334172
283,26.1959890545247
284,26.9769381349092
285,26.8919884834659
286,27.1472503513737
287,27.4394852754376
288,28.0008367927751
289,28.2316970693211
290,28.7967810312443
291,29.5127598434235
292,29.4155535103595
293,30.705374678427
294,30.3320096551799
295,30.3685386903988
296,30.734402656546
297,30.9677990526575
298,31.2239232385432
299,31.122470949743
300,31.1404323513543
301,31.1372985523794
302,30.7167894536327
303,31.0556061788542
304,31.0253106124294
305,30.7463176637761
306,31.1698966294139
307,29.6232260750913
308,29.1170772144621
309,29.6714624194015
310,29.3265687222477
311,29.3600343446641
312,30.1930736019409
313,30.0512828532249
314,30.0948091760261
315,30.6261693879306
316,31.2473834577519
317,31.2889519359754
318,30.7936800719611
319,30.8552307220796
320,30.1727891221
321,30.1658822696024
322,30.0289679559674
323,28.7102569080277
324,28.7884459574001
325,29.1408413103479
326,29.1547933921138
327,29.5099565182441
328,29.9197664793761
329,30.8097902782286
330,31.5199443482782
331,31.1436088713428
332,30.9600097288679
333,31.0077575922272
334,29.9125291629279
335,30.4305491326099
336,30.2862704100874
337,30.2985306709895
338,30.2848450235832
339,30.2649148646112
340,30.269814084877
341,29.4874377765678
342,29.2532422905558
343,29.3224085984498
344,28.8457491482927
345,28.2573441494784
346,28.2224446049695
347,28.2127277977558
348,28.0997092527612
349,28.1576865421658
350,28.1511019259023
351,28.2421183376558
352,29.5336748299535
353,29.5325850196417
354,29.9436538426689
355,28.6474067871318
356,28.6278784218591
357,28.859480174395
358,29.4218372081876
359,29.2136746891627
360,29.5885246594414
361,29.8717366513706
362,29.9753658141037
363,29.0908481267812
364,29.0736762464958
365,28.9361826883491
366,28.4789805626128
367,27.7014506323191
368,27.7031446330239
369,27.6906334683939
370,27.7124184700058
371,28.0436095109692
372,27.8993193696362
373,27.6795305710195
374,27.337130997411
375,27.7152752822617
376,27.0945798074044
377,26.5649047189097
378,26.8518057204845
379,27.1797189949068
380,27.2030354209462
381,26.9883392178954
382,27.3376969508508
383,27.3667319962051
384,27.2236771201643
385,27.2957744465174
386,27.24426813335
387,27.8043455593492
388,27.8110724188812
389,28.0071419020811
390,28.196204812447
391,27.5707240947397
392,28.3539477428913
393,28.2642858081347
394,28.0015440749435
395,28.0736935991743
396,28.1394817064853
397,27.7246917685699
398,27.3720569177324
399,26.7666428867918
400,26.7265303300899
401,26.7365945649683
402,26.3528236387954
403,26.9536554148037
404,27.0377286602388
405,26.3911228522602
406,26.4563730596724
407,25.7848631816848
408,25.920786766978
409,26.4970571420541
410,25.8680975238372
411,26.5344136620158
412,27.2263575471854
413,26.7125255389415
414,26.4350024514233
415,26.9214554614815
416,27.0604568622019
417,27.0941838230327
418,28.0110988529199
419,27.8969594387529
420,27.9140427256957
421,27.5473684370917
422,26.7100134753044
423,26.673327788756
424,26.6246594248829
425,26.5717237980956
426,26.8466971746218
427,25.8834697613218
428,26.0400273638686
429,25.9227709646984
430,26.5509776461413
431,26.7196171595444
432,26.5769336897348
433,26.7549374889027
434,26.6892390698125
435,27.5780540731246
436,28.491944955523
437,29.4620675177625
438,29.049663449716
439,29.2912539821108
440,29.7163999384691
441,29.6977959123295
442,28.8424263410189
443,27.9957942680145
444,27.5687071734941
445,27.5721949003224
446,28.9487628964649
447,28.8275877788052
448,28.2012272580081
449,28.9825438246183
450,28.9876451098271
451,28.4766383743303
452,27.8971845311884
453,28.3575990043877
454,29.5500671697161
455,29.0599869133073
456,29.446982010925
457,29.4448932226058
458,30.2987283695555
459,30.4907531956854
460,30.3712818585665
461,31.0309224639863
462,31.1306416649066
463,31.2040207554903
464,31.3027616700914
465,31.287884426896
466,30.4941467862675
467,30.9842218570926
468,30.8824758621791
469,31.6562789074925
470,31.3003734823633
471,31.0094129150522
472,31.1353193857711
473,31.1429471890763
474,31.0958257281067
475,31.4027332942366
476,31.3481615460837
477,31.6007668804424
478,31.5173202389853
479,31.218212979786
480,31.4313104994878
481,31.536799819024
482,31.5905762956716
483,31.4942961632267
484,32.1816892011556
485,32.6123932703791
486,32.6990257647762
487,32.8914648733237
488,33.8756429099305
489,33.8904556064027
490,33.8295470579556
491,33.8307016292651
492,33.5772637054616
493,33.8051677896014
494,34.2621206539621
495,34.4134739195819
496,34.7255425508218
497,34.7082104992009
498,34.6027900542569
499,34.231204914439
500,34.0993895510239
501,34.228031098889
502,34.6103843655072
503,34.9025736833071
504,35.0720672663373
505,35.0209523408235
506,35.2102983038526
507,36.399394898969
508,36.4962684365068
509,36.9175986713652
510,36.622521634809
511,36.6370525479172
512,37.0728913204425
513,37.9437490799966
514,37.316789884805
515,37.1020702384055
516,37.5010318891075
517,36.7115562966999
518,36.6998520159352
519,35.8830550861913
520,35.8191773489292
521,35.2386629676887
522,35.2044738488846
523,35.7317192521889
524,37.1065409919161
525,36.9783211769861
526,37.8894442227062
527,37.5667659456689
528,36.95210841993
529,37.1617287734526
530,36.7943244995866
531,36.8353771854806
532,37.2417950322695
533,36.981727204475
534,37.1284885236997
535,37.1442011718991
536,37.2910840124256
537,37.2036128045203
538,37.1467304160097
539,36.5653904556021
540,36.4605285898933
541,36.5770358380312
542,36.4134349399806
543,36.830541819856
544,36.7086011646173
545,36.7540282521303
546,36.8688028104506
547,36.2052265355912
548,36.1901685393917
549,35.6066007801853
550,35.5838048065583
551,36.1557489735454
552,35.9660358727257
553,36.0184626655771
554,36.1246059100681
555,35.7762260623423
556,35.5375643827478
557,36.0928569116227
558,36.0248212415638
559,36.0724257585049
560,36.9020474367449
561,36.7833716184936
562,36.9731250516923
563,38.3398773120853
564,38.1221112597953
565,37.8673440655703
566,37.9129422040304
567,37.9042156145451
568,37.5293232322582
569,38.0906595056194
570,38.3481668904528
571,38.3885341707688
572,38.8287548877644
573,39.301002065524
574,39.2287266878167
575,39.2637799297271
576,39.1128698714888
577,38.559962702621
578,39.5375998484016
579,39.434972831723
580,39.5845695940678
581,40.0246915633313
582,39.8379951841673
583,41.0663103081845
584,41.2496741585694
585,41.8440532475826
586,42.4419785092818
587,42.4443558669878
588,42.5145085865283
589,42.4970798841809
590,41.8620133845737
591,41.9743091091717
592,42.3860439589026
593,42.7770151210504
594,42.9177127273998
595,41.9273357458599
596,41.9800127051281
597,42.217094411566
598,41.7310111806813
599,41.5115669035013
600,41.1518437496547
601,40.936735208748
602,41.0767002226142
603,41.003108832627
604,41.1756579305926
605,39.6505744192111
606,40.591973078712
607,40.1932800830863
608,39.966421228218
609,39.9805549832828
610,39.198802516126
611,40.2888195630674
612,40.8350016306504
613,40.9684001904919
614,41.4780328419983
615,42.311176925877
616,42.5650174452204
617,40.7501742698596
618,40.5447473777353
619,40.322992072846
620,40.5923354104915
621,39.7993694032339
622,39.9074025615651
623,39.8465658977013
624,40.5186373808025
625,40.369278972222
626,39.5774660209277
627,40.2405962437923
628,39.8886547848097
629,39.0645956631549
630,39.2182462589982
631,39.7079496212284
632,39.6862655989382
633,39.2326702666684
634,38.7222678894945
635,38.9014397039293
636,38.5811441252651
637,37.4776407072171
638,38.1428786814123
639,37.9548964039796
640,37.9784793103165
641,38.088701576824
642,37.8665027939831
643,37.8315840039142
644,37.6613398610024
645,37.7702846831017
646,38.1987350355038
647,37.8418130606393
648,36.1595335269108
649,36.1595474567622
650,36.7003965410167
651,36.7474049280487
652,36.4544061808699
653,36.5037534455334
654,36.1249997117538
655,36.2554063916198
656,36.1412834102263
657,36.1355012630094
658,36.4763629048986
659,36.5293458151114
660,36.1806841913147
661,36.1345774586021
662,35.8873475348009
663,35.9101140943039
664,37.4946248940148
665,37.3883224814904
666,37.5194960716146
667,37.4267241642622
668,37.6074318951505
669,38.1169043451165
670,38.1987019443922
671,37.672228180889
672,37.5735979961436
673,37.6147554963191
674,37.704351969732
675,36.5265034651318
676,37.1428371176089
677,37.042216595367
678,37.1994334765791
679,37.0307538375575
680,37.2983210944619
681,37.3490919184597
682,37.3966677643155
683,37.7151397023897
684,37.0359638224003
685,37.0913296683428
686,36.6713632466692
687,36.7252715475387
688,36.7327653046095
689,37.0497569268577
690,37.1004259164891
691,37.8084955784121
692,38.0037016891715
693,38.6506430112875
694,38.1613700880475
695,38.1662869073875
696,38.5098689836363
697,38.5132909483443
698,38.6340984683532
699,38.3355113957865
700,37.8617812697024
701,37.2062517687552
702,37.1386401301661
703,36.5989563140193
704,36.7322517087082
705,36.64590992546
706,36.9313780336727
707,37.1515969818777
708,37.2049945021873
709,37.3125343140767
710,38.2341222135663
711,38.2348201903869
712,39.5082168580329
713,39.3687472311753
714,40.4351436540995
715,40.4468238929569
716,39.81067959969
717,39.4239320658717
718,39.5462013650977
719,39.7080754729704
720,39.6623701359239
721,39.7202382031975
722,40.0282900539407
723,39.9923106822397
724,39.8822997391972
725,39.5777786323049
726,39.4271345365905
727,39.4366494833956
728,39.9031431216311
729,40.0074157410701
730,40.7177664595581
731,40.7204509927907
732,38.3054003174184
733,37.633941190701
734,37.1901285973428
735,37.6380239239622
736,37.0965907767939
737,37.0843008266587
738,37.0319260299115
739,36.9276226655435
740,36.7682839606863
741,36.8098611842102
742,37.0002358484007
743,37.3775722732916
744,37.6523710828726
745,37.6543111926661
746,37.7820291198731
747,37.2675557651615
748,37.2538783623629
749,37.2518114935371
750,38.0468539871394
751,38.5208855099424
752,38.5006073650311
753,39.7211688299028
754,39.7149778065333
755,41.2027128451164
756,41.2713538350567
757,41.4275639497289
758,41.2079188999672
759,41.5154289024757
760,41.5332711250069
761,41.5743109538139
762,42.4329787964978
763,42.6974866166711
764,42.943817792211
765,43.0032684463977
766,43.041223734778
767,42.7238593212583
768,42.9156393808361
769,43.0978989097045
770,43.2193914790334
771,42.5935009858061
772,42.5520744225063
773,41.9662504764096
774,42.4376002199676
775,42.1503660872471
776,42.0180117023884
777,42.1082512060654
778,42.1372079789818
779,41.7345106937541
780,41.9886119727354
781,41.8558908045909
782,41.8365395651709
783,41.8472924987965
784,41.3445159190392
785,41.1989378556418
786,40.9934126996872
787,40.3319388654739
788,40.4217709329879
789,40.5642383211839
790,40.5693007821244
791,40.4400179215341
792,39.362394920152
793,39.2299512438198
794,39.9893052878256
795,39.7875326112455
796,39.7771218730521
797,40.0807855773992
798,39.9026881045777
799,39.8465988229347
800,39.8191659885486
801,39.7795363462232
802,39.4171840513579
803,39.042482280468
804,39.0446747174621
805,39.1997666870649
806,38.6260841465019
807,38.5695060679527
808,38.1142782192769
809,38.0035648119672
810,38.9186775339263
811,39.3228071124008
812,39.3706604064615
813,39.3577155016215
814,39.8259392768721
815,39.4151191278105
816,39.6320891253828
817,39.7013716770543
818,39.7187132420518
819,39.3691037472924
820,39.4630528375144
821,39.4635575905731
822,39.8414984824029
823,39.7311129444935
824,39.465532732306
825,38.9830013177745
826,39.111806633973
827,39.1124198658213
828,39.0608154867192
829,38.6210661240982
830,38.4572652764436
831,38.4624311426865
832,37.8108960364185
833,37.0648969899455
834,35.6580121521941
835,35.5980444674131
836,35.5126955287432
837,35.2647997026829
838,36.5553133589528
839,36.70785536973
840,36.5489032234404
841,36.3485272462068
842,36.3651627321193
843,36.1758837926067
844,36.1664335209654
845,36.7213020461578
846,36.7387516479604
847,36.499637035176
848,36.4618821876001
849,36.4743136611973
850,36.1382032846412
851,36.4745888999919
852,36.9122685068765
853,36.8419371983697
854,36.0168691499641
855,35.9086267433612
856,35.8530571925242
857,35.4940070360132
858,35.2332836821522
859,35.4338102772879
860,35.4419123965663
861,36.1198056238613
862,35.9870818726489
863,35.3547420461285
864,35.1143717018005
865,35.1007574462714
866,35.3306197917407
867,35.26826901332
868,34.7642076637085
869,34.368255047229
870,33.9531009003111
871,34.7685490661826
872,34.9694122021485
873,34.8908247749872
874,34.9302266735484
875,34.818344629527
876,33.4675259173141
877,32.4461932776035
878,32.6309388162151
879,32.5715492742733
880,31.702737437511
881,31.5605701346567
882,30.1189624223741
883,29.9767534918134
884,30.1514700494205
885,29.9686676528113
886,29.9141088619002
887,29.3152974257265
888,29.4650965371281
889,30.3841231303499
890,30.5290059366563
891,30.3771116616767
892,30.690112657457
893,31.1966509656389
894,30.231801661652
895,30.2145752608305
896,30.618877918681
897,31.6951645315218
898,31.7246571277381
899,31.3260343161325
900,31.4485764765679
901,31.3841970513672
902,31.423826045145
903,31.7793347032581
904,31.5452721038461
905,31.6628590654048
906,31.9522332760703
907,31.7104294065038
908,31.6991092879399
909,31.2605480675029
910,31.2529137409018
911,31.0693562162799
912,31.4503760529455
913,31.4466023085789
914,32.8884872409774
915,32.9740547499259
916,32.9598954300212
917,33.5022816040686
918,33.5737681162579
919,33.4945587328876
920,32.7396757951819
921,32.696833917246
922,33.8140193479228
923,33.6850411987268
924,33.0847383536931
925,32.7178393663995
926,33.5766293148794
927,33.4966693772087
928,32.3232398020277
929,32.1954008394555
930,31.6815622947452
931,31.2193655398813
932,32.023503011382
933,31.9939169606478
934,31.2222946414347
935,31.4939332755539
936,31.6056287789703
937,31.7197475019641
938,31.6313372281095
939,31.8765991950532
940,31.8399756772957
941,31.5799806162426
942,32.2471563735697
943,33.1345322540472
944,33.5714822658199
945,33.6788160680426
946,34.2762774467161
947,34.2667236377486
948,35.0394972266412
949,35.0622155602982
950,35.3178316109724
951,35.4765095626566
952,35.9288465279803
953,36.4017111434168
954,35.6517330349144
955,36.0210388861038
956,36.1946209592244
957,36.1440599122134
958,36.0227111832835
959,36.0161779270349
960,36.7186443684206
961,36.658954226071
962,36.5867520246073
963,35.8907867901779
964,35.947493843771
965,35.9283831726261
966,34.3249006491257
967,33.6832935087476
968,33.7278006037481
969,33.521931400031
970,33.4854637848441
971,33.7296713790931
972,32.4831387641102
973,32.7006114384554
974,31.8820585983386
975,31.8597810371616
976,31.3603551100913
977,31.3385066624478
978,31.4975196000238
979,31.6365165660355
980,31.7692855494276
981,31.5965658262253
982,31.2450460352209
983,30.9768560799955
984,30.7761496141145
985,30.3690225118918
986,30.6582346430432
987,30.5369614237553
988,30.5431710960173
989,29.7090333480168
990,29.7877751533151
991,30.0200980114596
992,30.1615700037007
993,30.1105946537218
994,30.2695217650714
995,30.887702552351
996,31.0925012929907
997,30.9623506020159
998,31.3710527251323
999,31.6524615529747
1000,31.9253820303524
1001,32.0971827971819
1002,32.4047059956471
1003,32.4039985467942
1004,32.105619052543
1005,32.1239022113927
1006,32.2689493091664
1007,32.0657118580498
1008,32.2713853388585
1009,32.4594683773919
1010,32.4563710429592
1011,33.9735541648109
1012,34.0733724432628
1013,34.5555098545999
1014,34.0019924337956
1015,34.0287753750395
1016,33.1544451701603
1017,33.2599955115286
1018,33.5688963084204
1019,33.8360080735929
1020,34.6557254577998
1021,34.1691578652984
1022,33.9135588651546
1023,33.5381494493521
1024,33.7309324603453
1025,33.7792572217047
1026,33.5590165607611
1027,33.5224115436343
1028,33.3083770228556
1029,33.4687248700056
1030,33.3984283323721
1031,32.7813067800282
1032,32.5691137584527
1033,31.5857179072034
1034,32.1617242793812
1035,31.6619796211795
1036,31.6321750658445
1037,31.7895467410312
1038,32.2651337236924
1039,32.1830432883045
1040,32.7136263966214
1041,31.2992685965292
1042,27.7925370584771
1043,31.3852590779318
1044,30.5910658586071
1045,31.2723388765559
1046,31.6734171656899
1047,31.1854854166175
1048,31.2911610141594
1049,31.4200456990243
1050,32.7202785667106
1051,32.7072846428271
1052,32.8448875459619
1053,33.199713707231
1054,33.0008740249497
1055,32.9907734089926
1056,32.8323212910778
1057,32.3049826231154
1058,32.3094609437612
1059,32.9408913391518
1060,32.6885419268141
1061,32.7336340933033
1062,32.7958975858131
1063,32.2897915322943
1064,32.6860472009999
1065,33.330782434655
1066,33.54826648297
1067,33.408655660168
1068,33.4129647131508
1069,32.7718214501206
1070,32.3322472726691
1071,32.272031570516
1072,32.2610990526639
1073,32.9214990967951
1074,33.3839517589334
1075,33.7876885519026
1076,33.4423672230268
1077,33.2379138549948
1078,31.1472322938217
1079,31.1464821260468
1080,31.7115078011765
1081,31.8142963124846
1082,30.9558594290804
1083,30.9872596491371
1084,30.8906591078158
1085,31.1657958646141
1086,31.1187332181366
1087,30.5332732976009
1088,29.2528340711599
1089,29.6857434348056
1090,29.7059205233229
1091,29.8506984250203
1092,30.3883050386156
1093,30.1617585908066
1094,30.7796522829412
1095,30.9119007288091
1096,31.5652871028194
1097,31.7680658185804
1098,31.8230334699979
1099,32.1658225590106
1100,32.1840224741824
1101,33.487267406897
1102,33.5190208915567
1103,33.398334310341
1104,32.5071348362378
1105,32.6653062193101
1106,32.7892712665021
1107,32.6509647265463
1108,32.7070614843129
1109,32.916943844199
1110,32.4900408875304
1111,32.9456194816047
1112,33.0310139308802
1113,33.0115948763086
1114,33.1741474921225
1115,34.2121998857876
1116,34.0004323884538
1117,33.6192348551028
1118,34.2759480398094
1119,33.8794407237764
1120,33.5736187205654
1121,33.6077785024378
1122,33.9551982978981
1123,34.1018661300916
1124,35.0834417685438
1125,35.2900456579983
1126,34.9978952316078
1127,35.1116251234238
1128,35.1502030270755
1129,34.9547553234651
1130,35.6826756081619
1131,35.9453033373308
1132,36.4068442000217
1133,36.9089743688657
1134,36.6892505641305
1135,36.7724177969245
1136,36.7768373962142
1137,36.6155595243025
1138,36.1510857121081
1139,36.3188716699947
1140,36.2535969627283
1141,36.0404863503404
1142,36.0063128706691
1143,36.4594837860913
1144,36.5237119142372
1145,35.7650296412406
1146,36.1860363454792
1147,36.143227345895
1148,35.4284697281921
1149,34.2255155238459
1150,35.0853567107291
1151,34.9784083459536
1152,35.021629126279
1153,34.6749544956021
1154,34.5294083257531
1155,33.9893617912509
1156,33.9056040955421
1157,34.2281918005911
1158,35.0997986646459
1159,35.4595973942718
1160,35.0284138706613
1161,35.0736516386423
1162,35.0084556746958
1163,34.8702798715398
1164,32.7374098290874
1165,35.8628892081059
1166,36.3844873025645
1167,35.6919879220529
1168,35.7287802068078
1169,35.6704791179124
1170,35.6593156267615
1171,35.6386025580495
1172,36.2837791402718
1173,36.3172443358281
1174,36.428733157211
1175,36.5529379788183
1176,36.688583647182
1177,36.6854238341932
1178,36.5963064072429
1179,36.4691997832362
1180,35.9761249949224
1181,35.974700282044
1182,36.8818675450627
1183,36.8918076255642
1184,37.3986249731931
1185,37.6485574658129
1186,37.5994479307544
1187,37.5212304447669
1188,37.545545238118
1189,37.635683984321
1190,37.6011729267332
1191,37.7673730310786
1192,37.7967089337929
1193,38.4478888405212
1194,38.4335263341304
1195,38.5326136105856
1196,38.2062519319175
1197,38.2168928589557
1198,38.1062481707439
1199,38.3149836882206
1200,38.2817167023393
1201,38.0350459889033
1202,37.4693811490706
1203,37.6458438659948
1204,37.9968635468616
1205,37.3901086323182
1206,37.9164846200978
1207,37.9792008265341
1208,37.5640238221235
1209,37.642368288583
1210,38.2004860468254
1211,38.1135776386156
1212,38.0692673633327
1213,37.8510998018314
1214,37.8667193253515
1215,37.7973198923969
1216,37.7956929050979
1217,37.5076806658501
1218,37.8653899845554
1219,37.9741340634345
1220,38.1531898716706
1221,37.7059459199114
1222,38.0030186384107
1223,37.9780497565937
1224,37.8600581964092
1225,37.7462234743868
1226,37.2427301376958
1227,37.4718479781864
1228,36.574577925568
1229,36.8981124039862
1230,37.9326282592858
1231,37.9835075865291
1232,37.3327630080204
1233,37.8725362835211
1234,37.0346562888639
1235,37.3628779234913
1236,37.2579208922322
1237,37.3550205972238
1238,36.4261238138983
1239,35.7184996076002
1240,35.5697370011802
1241,35.6393287783728
1242,36.6750541476064
1243,36.5298770259062
1244,36.1780574729835
1245,36.2073006115278
1246,36.7654190000416
1247,36.066963570874
1248,34.8031546241356
1249,34.7920449744697
1250,34.962824169307
1251,35.2952532857197
1252,35.3927667496722
1253,35.1778911333977
1254,35.1734239698592
1255,36.2718626876133
1256,36.1296903284465
1257,35.5679746817272
1258,35.4139529834793
1259,35.4735543983817
1260,34.9597804001504
1261,34.7056128479871
1262,35.122081505219
1263,35.5464723441157
1264,35.5658516559087
1265,34.0716333027366
1266,34.061764136955
1267,34.9871848274018
1268,35.1944783772481
1269,34.8147791630973
1270,35.6333906628462
1271,36.2480186142938
1272,35.8993172217299
1273,36.0270767329471
1274,35.4792882510502
1275,35.3392266590958
1276,36.0436582206029
1277,36.1297506519495
1278,35.6573280193405
1279,35.9245697454861
1280,36.3306569141579
1281,36.1920881200395
1282,35.4873487953304
1283,35.2096758969683
1284,35.1652828317777
1285,35.0545015167303
1286,34.0836607741244
1287,33.77246885388
1288,33.2919135170688
1289,33.40417208662
1290,32.607679572699
1291,32.6080066686287
1292,32.6060770265256
1293,32.5026031343724
1294,32.6670835409524
1295,32.6668202774743
1296,33.0078376785496
1297,32.79448909601
1298,33.330554515665
1299,33.8072087238092
1300,34.0366201861043
1301,33.4715617706053
1302,33.4645422782007
1303,33.5135192502925
1304,33.5221056790792
1305,33.4867320917633
1306,34.102696294453
1307,34.2841040210456
1308,34.5082109497008
1309,34.2800121277366
1310,34.0769958344476
1311,33.2903289899108
1312,33.44741654842
1313,33.070702899057
1314,32.7644143317985
1315,32.3536409586924
1316,32.1945313674411
1317,32.0012275697655
1318,32.1893553685659
1319,32.1719296135705
1320,32.0515617508873
1321,32.013195219954
1322,31.3615407975979
1323,31.3587370487163
1324,31.4094163556713
1325,31.3856741509075
1326,30.3978215722779
1327,30.4309933183081
1328,30.5591517346179
1329,30.7090529457841
1330,30.7624806291931
1331,30.4288232456714
1332,30.5493693606012
1333,30.4015241535384
1334,30.8625147849637
1335,30.5431797514833
1336,30.5468761052802
1337,30.8118556608746
1338,30.7330827758612
1339,31.0958684915235
1340,30.4435435435282
1341,30.5744386263889
1342,30.4331125145596
1343,29.6046806505655
1344,29.518027759834
1345,29.5307167324752
1346,29.2585744441618
1347,28.9621397411612
1348,30.0945894116085
1349,30.0278805300888
1350,30.0017365765988
1351,30.7570211333231
1352,30.9054558741386
1353,30.9577601414042
1354,31.259249611635
1355,31.2878161406864
1356,31.2592240929676
1357,31.4714905320812
1358,30.6699369645789
1359,29.516019313814
1360,29.6583595279554
1361,29.4987761442288
1362,29.0952884352307
1363,27.5838442339282
1364,27.1042684599058
1365,25.9514421078083
1366,25.8234645034167
1367,25.7251416285776
1368,25.6541238156742
1369,26.0519791471887
1370,25.8415973486168
1371,25.0308800025975
1372,24.4043052611309
1373,24.3945086171505
